#Samples,Avg. cos sim with true grad,Avg. pairwise cos sim,Norm,Estimator,K,trial
523,0.8967763781547546,0.8778509497642517,13.269508361816406,maac,0,Generator(PCG64)
528,0.8860386610031128,0.867340624332428,13.074366569519043,dpg,0,Generator(PCG64)
528,0.8984814882278442,0.8677627444267273,13.461320877075195,maac,0,Generator(PCG64)
533,0.8944282531738281,0.8601822853088379,13.555819511413574,dpg,0,Generator(PCG64)
533,0.8901935815811157,0.8502427935600281,13.284889221191406,maac,0,Generator(PCG64)
538,0.8923941850662231,0.8677561283111572,13.608938217163086,dpg,0,Generator(PCG64)
538,0.8960825204849243,0.8718089461326599,13.139047622680664,maac,0,Generator(PCG64)
543,0.8926540613174438,0.8653918504714966,13.345013618469238,dpg,0,Generator(PCG64)
543,0.8988354802131653,0.8649908900260925,13.723724365234375,maac,0,Generator(PCG64)
548,0.9003154635429382,0.8588533997535706,13.545272827148438,dpg,0,Generator(PCG64)
548,0.9053115844726562,0.8746329545974731,13.123766899108887,maac,0,Generator(PCG64)
553,0.8896042704582214,0.8528941869735718,13.36176586151123,dpg,0,Generator(PCG64)
553,0.9001079797744751,0.8889427185058594,13.402308464050293,maac,0,Generator(PCG64)
558,0.8951576948165894,0.8623072504997253,13.445406913757324,dpg,0,Generator(PCG64)
558,0.8947290182113647,0.8701701760292053,13.483942031860352,maac,0,Generator(PCG64)
563,0.8922697305679321,0.870415985584259,13.502969741821289,dpg,0,Generator(PCG64)
563,0.9022865295410156,0.8743414878845215,13.533221244812012,maac,0,Generator(PCG64)
568,0.8941885232925415,0.8619093894958496,13.0783052444458,dpg,0,Generator(PCG64)
568,0.896973729133606,0.878478467464447,13.484850883483887,maac,0,Generator(PCG64)
573,0.8990228772163391,0.870310366153717,13.052284240722656,dpg,0,Generator(PCG64)
573,0.9069938659667969,0.8771317601203918,13.236032485961914,maac,0,Generator(PCG64)
578,0.8990238308906555,0.8798093199729919,13.392112731933594,dpg,0,Generator(PCG64)
578,0.9088780283927917,0.8891085386276245,13.064122200012207,maac,0,Generator(PCG64)
583,0.8992212414741516,0.8699023723602295,13.721954345703125,dpg,0,Generator(PCG64)
583,0.9079161882400513,0.8767298460006714,13.08940315246582,maac,0,Generator(PCG64)
588,0.8938586115837097,0.867493748664856,13.368123054504395,dpg,0,Generator(PCG64)
588,0.8997337222099304,0.8882160782814026,12.972439765930176,maac,0,Generator(PCG64)
593,0.9060799479484558,0.886892557144165,13.276960372924805,dpg,0,Generator(PCG64)
593,0.8969278335571289,0.8811778426170349,13.158968925476074,maac,0,Generator(PCG64)
598,0.9040635824203491,0.8780581951141357,13.42920970916748,dpg,0,Generator(PCG64)
598,0.8959910273551941,0.8705596327781677,13.385342597961426,maac,0,Generator(PCG64)
603,0.898184597492218,0.8773149251937866,13.350314140319824,dpg,0,Generator(PCG64)
603,0.8966612815856934,0.8739103674888611,13.508214950561523,maac,0,Generator(PCG64)
608,0.8936090469360352,0.8803018927574158,13.708641052246094,dpg,0,Generator(PCG64)
608,0.9020416140556335,0.8824111819267273,13.366586685180664,maac,0,Generator(PCG64)
613,0.910820484161377,0.8869817852973938,13.33716106414795,dpg,0,Generator(PCG64)
613,0.9015823602676392,0.8834359645843506,12.880108833312988,maac,0,Generator(PCG64)
618,0.9045774340629578,0.8836778402328491,13.025736808776855,dpg,0,Generator(PCG64)
618,0.9063860774040222,0.8924984335899353,12.967758178710938,maac,0,Generator(PCG64)
623,0.9018290638923645,0.87775719165802,13.091936111450195,dpg,0,Generator(PCG64)
623,0.9055163264274597,0.8894906640052795,12.817359924316406,maac,0,Generator(PCG64)
628,0.8990452885627747,0.8796572089195251,13.39886474609375,dpg,0,Generator(PCG64)
628,0.9073931574821472,0.8947626948356628,13.713465690612793,maac,0,Generator(PCG64)
633,0.9032677412033081,0.888140082359314,13.377042770385742,dpg,0,Generator(PCG64)
633,0.9044785499572754,0.8753302097320557,13.19665241241455,maac,0,Generator(PCG64)
638,0.898194432258606,0.8803560137748718,13.193636894226074,dpg,0,Generator(PCG64)
638,0.903097927570343,0.8941276669502258,13.371641159057617,maac,0,Generator(PCG64)
643,0.9060139656066895,0.87544846534729,13.336740493774414,dpg,0,Generator(PCG64)
643,0.899734616279602,0.8844228386878967,13.447275161743164,maac,0,Generator(PCG64)
648,0.9076501131057739,0.8932262063026428,13.455286979675293,dpg,0,Generator(PCG64)
648,0.9069938659667969,0.8917483687400818,13.519505500793457,maac,0,Generator(PCG64)
653,0.9107719659805298,0.8908089399337769,12.979673385620117,dpg,0,Generator(PCG64)
653,0.8966727256774902,0.870223343372345,13.494854927062988,maac,0,Generator(PCG64)
658,0.9069768786430359,0.8900718092918396,13.52009391784668,dpg,0,Generator(PCG64)
658,0.9016124606132507,0.8797428607940674,13.15258502960205,maac,0,Generator(PCG64)
663,0.9059672355651855,0.8951534628868103,13.377902030944824,dpg,0,Generator(PCG64)
663,0.9042503237724304,0.8874198794364929,13.47801685333252,maac,0,Generator(PCG64)
668,0.9018673896789551,0.887040376663208,13.499372482299805,dpg,0,Generator(PCG64)
668,0.9073551893234253,0.893201470375061,13.168886184692383,maac,0,Generator(PCG64)
673,0.9004626274108887,0.878959596157074,13.730013847351074,dpg,0,Generator(PCG64)
673,0.9089837074279785,0.8894940614700317,12.978930473327637,maac,0,Generator(PCG64)
678,0.8971041440963745,0.8842592239379883,13.298930168151855,dpg,0,Generator(PCG64)
678,0.9073194265365601,0.8901433348655701,13.17127513885498,maac,0,Generator(PCG64)
683,0.9034343957901001,0.8898691534996033,13.191060066223145,dpg,0,Generator(PCG64)
683,0.9074316024780273,0.8920024633407593,12.897631645202637,maac,0,Generator(PCG64)
688,0.9092670679092407,0.8899307250976562,13.22905445098877,dpg,0,Generator(PCG64)
688,0.9120699763298035,0.8974913954734802,12.969352722167969,maac,0,Generator(PCG64)
693,0.9076023101806641,0.8913764953613281,13.136378288269043,dpg,0,Generator(PCG64)
693,0.9098274111747742,0.8919018507003784,12.847071647644043,maac,0,Generator(PCG64)
698,0.9106981158256531,0.8857930302619934,13.072619438171387,dpg,0,Generator(PCG64)
698,0.9118607640266418,0.8955925703048706,13.440342903137207,maac,0,Generator(PCG64)
703,0.9081299901008606,0.8908340334892273,12.977045059204102,dpg,0,Generator(PCG64)
703,0.9086400866508484,0.9002882242202759,13.20959186553955,maac,0,Generator(PCG64)
708,0.9150829315185547,0.900227427482605,12.969062805175781,dpg,0,Generator(PCG64)
708,0.9029011726379395,0.887840211391449,13.717788696289062,maac,0,Generator(PCG64)
713,0.9093408584594727,0.8897460699081421,13.262239456176758,dpg,0,Generator(PCG64)
713,0.9053921699523926,0.8986246585845947,13.360166549682617,maac,0,Generator(PCG64)
718,0.9180630445480347,0.8932543992996216,12.74815559387207,dpg,0,Generator(PCG64)
718,0.9003536105155945,0.8868048787117004,13.326848983764648,maac,0,Generator(PCG64)
723,0.9121851921081543,0.9001116156578064,12.874212265014648,dpg,0,Generator(PCG64)
723,0.9098659753799438,0.9006590247154236,13.281747817993164,maac,0,Generator(PCG64)
728,0.9055062532424927,0.8929017186164856,13.293475151062012,dpg,0,Generator(PCG64)
728,0.9126614332199097,0.8942217230796814,12.927560806274414,maac,0,Generator(PCG64)
733,0.90752112865448,0.9057213068008423,13.399251937866211,dpg,0,Generator(PCG64)
733,0.916121780872345,0.9030731916427612,12.883062362670898,maac,0,Generator(PCG64)
738,0.9130877256393433,0.9108301997184753,12.839627265930176,dpg,0,Generator(PCG64)
738,0.9061378240585327,0.9032986164093018,13.58934497833252,maac,0,Generator(PCG64)
743,0.9151784777641296,0.9090865850448608,13.132072448730469,dpg,0,Generator(PCG64)
743,0.9132879376411438,0.9002144932746887,13.478517532348633,maac,0,Generator(PCG64)
748,0.9121055603027344,0.9069176316261292,13.251691818237305,dpg,0,Generator(PCG64)
748,0.9157708287239075,0.8925538063049316,13.171775817871094,maac,0,Generator(PCG64)
754,0.9138213992118835,0.8992012739181519,13.357978820800781,dpg,0,Generator(PCG64)
754,0.9188148379325867,0.9084691405296326,13.098628044128418,maac,0,Generator(PCG64)
759,0.9037954211235046,0.894330620765686,13.218942642211914,dpg,0,Generator(PCG64)
759,0.90544593334198,0.896547257900238,13.555499076843262,maac,0,Generator(PCG64)
764,0.9132044911384583,0.8920571208000183,13.227537155151367,dpg,0,Generator(PCG64)
764,0.9103540182113647,0.8952913880348206,13.064740180969238,maac,0,Generator(PCG64)
769,0.9095761179924011,0.898188591003418,13.173151969909668,dpg,0,Generator(PCG64)
769,0.9110949635505676,0.904903769493103,13.404330253601074,maac,0,Generator(PCG64)
774,0.9203004837036133,0.9015135765075684,12.924728393554688,dpg,0,Generator(PCG64)
774,0.9160226583480835,0.9081725478172302,12.876932144165039,maac,0,Generator(PCG64)
779,0.9146319627761841,0.9030500650405884,12.973817825317383,dpg,0,Generator(PCG64)
779,0.9153566360473633,0.8938124775886536,12.940594673156738,maac,0,Generator(PCG64)
784,0.9064862132072449,0.8945085406303406,13.342158317565918,dpg,0,Generator(PCG64)
784,0.9160510301589966,0.9024785161018372,12.93909740447998,maac,0,Generator(PCG64)
789,0.9183349609375,0.9109858274459839,13.37584400177002,dpg,0,Generator(PCG64)
789,0.9102770686149597,0.9040151238441467,13.308280944824219,maac,0,Generator(PCG64)
794,0.90753573179245,0.8952478766441345,12.904437065124512,dpg,0,Generator(PCG64)
794,0.9119741320610046,0.9014564752578735,13.289459228515625,maac,0,Generator(PCG64)
799,0.9101201891899109,0.8998603224754333,13.352537155151367,dpg,0,Generator(PCG64)
799,0.9083081483840942,0.8977912068367004,13.170936584472656,maac,0,Generator(PCG64)
804,0.9123650789260864,0.8984007239341736,13.149370193481445,dpg,0,Generator(PCG64)
804,0.9111069440841675,0.905318021774292,13.017573356628418,maac,0,Generator(PCG64)
809,0.9173401594161987,0.9068174362182617,12.887466430664062,dpg,0,Generator(PCG64)
809,0.9153310060501099,0.904073178768158,12.978340148925781,maac,0,Generator(PCG64)
814,0.9185072779655457,0.9143136143684387,13.005290031433105,dpg,0,Generator(PCG64)
814,0.9208334684371948,0.9035395383834839,12.824987411499023,maac,0,Generator(PCG64)
819,0.9204249382019043,0.9193390011787415,13.190275192260742,dpg,0,Generator(PCG64)
819,0.9157177209854126,0.9020591974258423,13.105998039245605,maac,0,Generator(PCG64)
824,0.914162278175354,0.9007959365844727,12.920835494995117,dpg,0,Generator(PCG64)
824,0.9227590560913086,0.9215322732925415,13.022051811218262,maac,0,Generator(PCG64)
829,0.9167712926864624,0.9051517844200134,12.727806091308594,dpg,0,Generator(PCG64)
829,0.9180310964584351,0.9022624492645264,12.89030933380127,maac,0,Generator(PCG64)
834,0.9149566888809204,0.9015309810638428,12.968399047851562,dpg,0,Generator(PCG64)
834,0.9190860986709595,0.9114362001419067,12.98896598815918,maac,0,Generator(PCG64)
839,0.926376461982727,0.9225286841392517,12.988218307495117,dpg,0,Generator(PCG64)
839,0.9153069257736206,0.904163122177124,13.117785453796387,maac,0,Generator(PCG64)
844,0.9157485961914062,0.9115652441978455,13.18793773651123,dpg,0,Generator(PCG64)
844,0.9088491201400757,0.9028307795524597,13.425394058227539,maac,0,Generator(PCG64)
849,0.9087918400764465,0.9039059281349182,13.369318962097168,dpg,0,Generator(PCG64)
849,0.9179742932319641,0.9162933230400085,13.162630081176758,maac,0,Generator(PCG64)
854,0.9196290969848633,0.9097477197647095,12.87458610534668,dpg,0,Generator(PCG64)
854,0.9245159029960632,0.9144295454025269,12.960322380065918,maac,0,Generator(PCG64)
859,0.9141589999198914,0.9049921631813049,13.284358024597168,dpg,0,Generator(PCG64)
859,0.9174151420593262,0.9120569825172424,13.316322326660156,maac,0,Generator(PCG64)
864,0.9204587936401367,0.9136501550674438,13.121179580688477,dpg,0,Generator(PCG64)
864,0.9182421565055847,0.9079325199127197,12.784680366516113,maac,0,Generator(PCG64)
869,0.9201765060424805,0.9144518375396729,12.607118606567383,dpg,0,Generator(PCG64)
869,0.9159542918205261,0.9153540730476379,13.123922348022461,maac,0,Generator(PCG64)
874,0.9215176701545715,0.9204962253570557,13.198646545410156,dpg,0,Generator(PCG64)
874,0.9253848195075989,0.9168000221252441,13.062891960144043,maac,0,Generator(PCG64)
879,0.9192246198654175,0.908855676651001,13.169160842895508,dpg,0,Generator(PCG64)
879,0.9191762208938599,0.9059205651283264,13.318229675292969,maac,0,Generator(PCG64)
884,0.9209469556808472,0.917471170425415,13.153867721557617,dpg,0,Generator(PCG64)
884,0.9149399995803833,0.906611979007721,13.049932479858398,maac,0,Generator(PCG64)
889,0.9227355122566223,0.9162163734436035,13.027070999145508,dpg,0,Generator(PCG64)
889,0.921103835105896,0.9235317707061768,13.09263801574707,maac,0,Generator(PCG64)
894,0.9196017384529114,0.9123334884643555,13.075956344604492,dpg,0,Generator(PCG64)
894,0.9254199266433716,0.9161481261253357,12.968496322631836,maac,0,Generator(PCG64)
899,0.9183667302131653,0.9092146158218384,12.948614120483398,dpg,0,Generator(PCG64)
899,0.9177730679512024,0.9158473610877991,13.332212448120117,maac,0,Generator(PCG64)
904,0.9230637550354004,0.9128283262252808,12.887582778930664,dpg,0,Generator(PCG64)
904,0.91487056016922,0.9142809510231018,12.820002555847168,maac,0,Generator(PCG64)
909,0.9152048826217651,0.9155536890029907,13.39277172088623,dpg,0,Generator(PCG64)
909,0.9244961738586426,0.9226056337356567,13.063737869262695,maac,0,Generator(PCG64)
914,0.9239157438278198,0.9154361486434937,13.01432991027832,dpg,0,Generator(PCG64)
914,0.9219802618026733,0.9118586182594299,12.696057319641113,maac,0,Generator(PCG64)
919,0.9253063201904297,0.9184684753417969,12.807218551635742,dpg,0,Generator(PCG64)
919,0.9188836216926575,0.9252568483352661,12.893528938293457,maac,0,Generator(PCG64)
924,0.9167941808700562,0.9112666845321655,13.150949478149414,dpg,0,Generator(PCG64)
924,0.9239398837089539,0.9177663326263428,12.79974365234375,maac,0,Generator(PCG64)
929,0.9251497983932495,0.9153350591659546,13.038078308105469,dpg,0,Generator(PCG64)
929,0.9188396334648132,0.9129747748374939,13.007827758789062,maac,0,Generator(PCG64)
934,0.9164373278617859,0.9165130853652954,13.268976211547852,dpg,0,Generator(PCG64)
934,0.9188259840011597,0.9106172919273376,13.251957893371582,maac,0,Generator(PCG64)
939,0.9185453653335571,0.9168577194213867,13.056007385253906,dpg,0,Generator(PCG64)
939,0.925487220287323,0.9301191568374634,13.236129760742188,maac,0,Generator(PCG64)
944,0.9206596612930298,0.91621994972229,13.14550495147705,dpg,0,Generator(PCG64)
944,0.9259187579154968,0.9256631731987,12.840826034545898,maac,0,Generator(PCG64)
949,0.9185884594917297,0.9097088575363159,12.842157363891602,dpg,0,Generator(PCG64)
949,0.9232513308525085,0.9222766160964966,12.937467575073242,maac,0,Generator(PCG64)
954,0.9269880056381226,0.9257810711860657,13.238485336303711,dpg,0,Generator(PCG64)
954,0.9197859764099121,0.9150629639625549,12.934946060180664,maac,0,Generator(PCG64)
959,0.9202499389648438,0.9200124144554138,13.224794387817383,dpg,0,Generator(PCG64)
959,0.9200142621994019,0.9184790849685669,13.065221786499023,maac,0,Generator(PCG64)
964,0.9202539324760437,0.9160268306732178,13.155064582824707,dpg,0,Generator(PCG64)
964,0.922181248664856,0.9186329245567322,12.8308744430542,maac,0,Generator(PCG64)
969,0.9210120439529419,0.9184584617614746,12.951502799987793,dpg,0,Generator(PCG64)
969,0.9192395210266113,0.9233757853507996,13.178876876831055,maac,0,Generator(PCG64)
974,0.9200355410575867,0.9188300371170044,13.275044441223145,dpg,0,Generator(PCG64)
974,0.9253044128417969,0.9213255047798157,12.911802291870117,maac,0,Generator(PCG64)
979,0.915718674659729,0.9125905632972717,12.854169845581055,dpg,0,Generator(PCG64)
979,0.9206074476242065,0.9215927124023438,12.864933967590332,maac,0,Generator(PCG64)
984,0.9291359186172485,0.9274706244468689,12.753544807434082,dpg,0,Generator(PCG64)
984,0.924014687538147,0.9221697449684143,12.889941215515137,maac,0,Generator(PCG64)
989,0.9224109649658203,0.9261346459388733,12.70040512084961,dpg,0,Generator(PCG64)
989,0.9227181673049927,0.9244069457054138,12.973652839660645,maac,0,Generator(PCG64)
994,0.9228116869926453,0.9232200384140015,12.763224601745605,dpg,0,Generator(PCG64)
994,0.9297997355461121,0.9261425733566284,12.858960151672363,maac,0,Generator(PCG64)
1000,0.9614648818969727,0.9999999403953552,12.463659286499023,dpg,0,Generator(PCG64)
1000,0.9614648818969727,0.9999999403953552,12.463659286499023,maac,0,Generator(PCG64)
1,0.11197813600301743,0.06572471559047699,10.753358840942383,dpg,0,Generator(PCG64)
1,0.17086297273635864,0.05773114785552025,35.070804595947266,maac,0,Generator(PCG64)
6,0.2840287387371063,0.08765459060668945,9.012842178344727,dpg,0,Generator(PCG64)
6,0.2580706477165222,0.053682491183280945,7.40045166015625,maac,0,Generator(PCG64)
11,0.3349370062351227,0.10036947578191757,7.040335655212402,dpg,0,Generator(PCG64)
11,0.3037481904029846,0.1322760432958603,5.743887901306152,maac,0,Generator(PCG64)
16,0.39119282364845276,0.1451830118894577,6.101914405822754,dpg,0,Generator(PCG64)
16,0.41104039549827576,0.17456869781017303,5.689961910247803,maac,0,Generator(PCG64)
21,0.4153517782688141,0.19600807130336761,5.0254058837890625,dpg,0,Generator(PCG64)
21,0.42969265580177307,0.1939540058374405,3.83898663520813,maac,0,Generator(PCG64)
26,0.4842584729194641,0.24357309937477112,5.210660457611084,dpg,0,Generator(PCG64)
26,0.5040264129638672,0.2631136178970337,4.743966579437256,maac,0,Generator(PCG64)
31,0.509764552116394,0.28081971406936646,4.447288513183594,dpg,0,Generator(PCG64)
31,0.5164209604263306,0.2472122460603714,3.671943187713623,maac,0,Generator(PCG64)
36,0.5010911822319031,0.2758612036705017,4.573058128356934,dpg,0,Generator(PCG64)
36,0.5222668051719666,0.30008241534233093,4.021324157714844,maac,0,Generator(PCG64)
41,0.5913616418838501,0.36499857902526855,3.724196672439575,dpg,0,Generator(PCG64)
41,0.5415487885475159,0.31565797328948975,3.8828282356262207,maac,0,Generator(PCG64)
46,0.5709680318832397,0.338156521320343,3.6115825176239014,dpg,0,Generator(PCG64)
46,0.5833880305290222,0.3619430959224701,3.986769437789917,maac,0,Generator(PCG64)
51,0.610335648059845,0.43790870904922485,3.6523327827453613,dpg,0,Generator(PCG64)
51,0.5762754678726196,0.3527509570121765,3.588526964187622,maac,0,Generator(PCG64)
56,0.6106684803962708,0.3917572796344757,3.602099657058716,dpg,0,Generator(PCG64)
56,0.6071258783340454,0.41384509205818176,3.4208590984344482,maac,0,Generator(PCG64)
61,0.6181513071060181,0.38706833124160767,3.371295213699341,dpg,0,Generator(PCG64)
61,0.6307693719863892,0.3978223502635956,3.452641248703003,maac,0,Generator(PCG64)
66,0.6362367272377014,0.39442330598831177,3.4278721809387207,dpg,0,Generator(PCG64)
66,0.6464097499847412,0.4471953213214874,3.6115505695343018,maac,0,Generator(PCG64)
71,0.6580429673194885,0.4693288207054138,3.2475829124450684,dpg,0,Generator(PCG64)
71,0.6612580418586731,0.5335708856582642,3.607501268386841,maac,0,Generator(PCG64)
76,0.6977542638778687,0.5170614123344421,3.281846284866333,dpg,0,Generator(PCG64)
76,0.6751422882080078,0.4901702404022217,3.34120512008667,maac,0,Generator(PCG64)
81,0.6844077706336975,0.4999130964279175,2.988109588623047,dpg,0,Generator(PCG64)
81,0.6857042908668518,0.48577681183815,3.3547120094299316,maac,0,Generator(PCG64)
86,0.6720748543739319,0.4761280417442322,3.0146982669830322,dpg,0,Generator(PCG64)
86,0.706743061542511,0.547613799571991,3.2447009086608887,maac,0,Generator(PCG64)
91,0.7138816118240356,0.5388100743293762,3.0786423683166504,dpg,0,Generator(PCG64)
91,0.7055338621139526,0.5247067213058472,3.3743133544921875,maac,0,Generator(PCG64)
96,0.6904676556587219,0.5556867122650146,3.3522706031799316,dpg,0,Generator(PCG64)
96,0.7011755704879761,0.5158501267433167,3.348419189453125,maac,0,Generator(PCG64)
101,0.7222505807876587,0.5419274568557739,3.058724880218506,dpg,0,Generator(PCG64)
101,0.7096646428108215,0.5473648905754089,3.196223735809326,maac,0,Generator(PCG64)
106,0.7197198271751404,0.5643510818481445,2.884875535964966,dpg,0,Generator(PCG64)
106,0.7402932047843933,0.6048510074615479,2.826382875442505,maac,0,Generator(PCG64)
111,0.723444938659668,0.5526250004768372,2.919199228286743,dpg,0,Generator(PCG64)
111,0.7224198579788208,0.5330333113670349,3.146934986114502,maac,0,Generator(PCG64)
116,0.7579652667045593,0.6128889322280884,2.940373659133911,dpg,0,Generator(PCG64)
116,0.738589882850647,0.5802541375160217,2.9372401237487793,maac,0,Generator(PCG64)
121,0.7374071478843689,0.5874783992767334,3.0263514518737793,dpg,0,Generator(PCG64)
121,0.7254830598831177,0.5797846913337708,2.9950339794158936,maac,0,Generator(PCG64)
126,0.7536121606826782,0.5917439460754395,3.0447402000427246,dpg,0,Generator(PCG64)
126,0.7671076059341431,0.6157926917076111,2.903923511505127,maac,0,Generator(PCG64)
131,0.7627425193786621,0.6201908588409424,2.9942140579223633,dpg,0,Generator(PCG64)
131,0.7514910101890564,0.639850378036499,2.920367956161499,maac,0,Generator(PCG64)
136,0.77696692943573,0.6231665015220642,2.735971689224243,dpg,0,Generator(PCG64)
136,0.7535706758499146,0.5956147313117981,3.0158894062042236,maac,0,Generator(PCG64)
141,0.7717371582984924,0.6161667704582214,2.77177095413208,dpg,0,Generator(PCG64)
141,0.755215048789978,0.6102483868598938,2.7107222080230713,maac,0,Generator(PCG64)
146,0.7488367557525635,0.5980620384216309,2.8231725692749023,dpg,0,Generator(PCG64)
146,0.7723541259765625,0.6171205639839172,2.773534059524536,maac,0,Generator(PCG64)
151,0.7686532735824585,0.6232054829597473,2.9091296195983887,dpg,0,Generator(PCG64)
151,0.7840778231620789,0.6556087732315063,2.755836009979248,maac,0,Generator(PCG64)
156,0.783106803894043,0.6470054388046265,2.7852368354797363,dpg,0,Generator(PCG64)
156,0.7836290597915649,0.6440670490264893,2.7867565155029297,maac,0,Generator(PCG64)
161,0.7850549817085266,0.6358969211578369,2.718350887298584,dpg,0,Generator(PCG64)
161,0.7974138259887695,0.6495315432548523,2.688840389251709,maac,0,Generator(PCG64)
166,0.7927881479263306,0.6687214374542236,2.7138123512268066,dpg,0,Generator(PCG64)
166,0.8012612462043762,0.6612365245819092,2.559234142303467,maac,0,Generator(PCG64)
171,0.780937135219574,0.6395267248153687,2.7014224529266357,dpg,0,Generator(PCG64)
171,0.7962023019790649,0.6881497502326965,2.879855155944824,maac,0,Generator(PCG64)
176,0.7935720682144165,0.6786143183708191,2.674245834350586,dpg,0,Generator(PCG64)
176,0.792978048324585,0.6568114757537842,2.7615151405334473,maac,0,Generator(PCG64)
181,0.7862251996994019,0.69239342212677,2.8593788146972656,dpg,0,Generator(PCG64)
181,0.8020288348197937,0.6731064915657043,2.6478729248046875,maac,0,Generator(PCG64)
186,0.8127832412719727,0.7061328887939453,2.757145404815674,dpg,0,Generator(PCG64)
186,0.8018506169319153,0.6982508301734924,2.8406975269317627,maac,0,Generator(PCG64)
191,0.8133791089057922,0.6928260922431946,2.8112728595733643,dpg,0,Generator(PCG64)
191,0.8185815811157227,0.716835081577301,2.6579043865203857,maac,0,Generator(PCG64)
196,0.8049606084823608,0.6856781244277954,2.5289790630340576,dpg,0,Generator(PCG64)
196,0.7958091497421265,0.6812567710876465,2.765385150909424,maac,0,Generator(PCG64)
201,0.8186894655227661,0.7133055925369263,2.6721863746643066,dpg,0,Generator(PCG64)
201,0.8148186802864075,0.7172273993492126,2.7195732593536377,maac,0,Generator(PCG64)
206,0.8185137510299683,0.7205429077148438,2.7273926734924316,dpg,0,Generator(PCG64)
206,0.81080162525177,0.7218601703643799,2.711547374725342,maac,0,Generator(PCG64)
211,0.8337737321853638,0.7460017800331116,2.5129032135009766,dpg,0,Generator(PCG64)
211,0.8243616819381714,0.7230344414710999,2.676647663116455,maac,0,Generator(PCG64)
216,0.8294375538825989,0.7103708386421204,2.5064942836761475,dpg,0,Generator(PCG64)
216,0.8134306073188782,0.7042034268379211,2.5031943321228027,maac,0,Generator(PCG64)
221,0.8110868334770203,0.7198249101638794,2.6015498638153076,dpg,0,Generator(PCG64)
221,0.8520561456680298,0.7537843585014343,2.5287301540374756,maac,0,Generator(PCG64)
226,0.8267918825149536,0.7259160280227661,2.6978602409362793,dpg,0,Generator(PCG64)
226,0.8396026492118835,0.7329015731811523,2.619168281555176,maac,0,Generator(PCG64)
231,0.8257119059562683,0.7272881269454956,2.692164659500122,dpg,0,Generator(PCG64)
231,0.8281475901603699,0.7371169328689575,2.7438483238220215,maac,0,Generator(PCG64)
236,0.8249335289001465,0.7069560289382935,2.7644166946411133,dpg,0,Generator(PCG64)
236,0.831314206123352,0.7343598008155823,2.5438971519470215,maac,0,Generator(PCG64)
241,0.8374234437942505,0.7440289258956909,2.6958839893341064,dpg,0,Generator(PCG64)
241,0.829753577709198,0.7329102158546448,2.7337589263916016,maac,0,Generator(PCG64)
246,0.8242307901382446,0.7262595891952515,2.6757187843322754,dpg,0,Generator(PCG64)
246,0.8367339968681335,0.7365657091140747,2.615595579147339,maac,0,Generator(PCG64)
252,0.8303343057632446,0.7343342304229736,2.7171053886413574,dpg,0,Generator(PCG64)
252,0.846422553062439,0.7666645646095276,2.6937992572784424,maac,0,Generator(PCG64)
257,0.8340347409248352,0.7460399866104126,2.704627513885498,dpg,0,Generator(PCG64)
257,0.8488287925720215,0.763508677482605,2.6728436946868896,maac,0,Generator(PCG64)
262,0.8406082391738892,0.7494829893112183,2.82246994972229,dpg,0,Generator(PCG64)
262,0.8444118499755859,0.7684894800186157,2.505870819091797,maac,0,Generator(PCG64)
267,0.8405057787895203,0.757655143737793,2.535856246948242,dpg,0,Generator(PCG64)
267,0.8515207171440125,0.7675170302391052,2.600242853164673,maac,0,Generator(PCG64)
272,0.8382436633110046,0.7419300675392151,2.5483531951904297,dpg,0,Generator(PCG64)
272,0.8596914410591125,0.7706875205039978,2.4871456623077393,maac,0,Generator(PCG64)
277,0.8365944623947144,0.7491543292999268,2.5893378257751465,dpg,0,Generator(PCG64)
277,0.8586331605911255,0.7724524736404419,2.5367913246154785,maac,0,Generator(PCG64)
282,0.8618746995925903,0.7915729284286499,2.60744047164917,dpg,0,Generator(PCG64)
282,0.8311039209365845,0.756746232509613,2.5365054607391357,maac,0,Generator(PCG64)
287,0.8386884927749634,0.7361323237419128,2.553377628326416,dpg,0,Generator(PCG64)
287,0.870110809803009,0.8085550665855408,2.661308526992798,maac,0,Generator(PCG64)
292,0.8700873255729675,0.7967185974121094,2.5337774753570557,dpg,0,Generator(PCG64)
292,0.8497030138969421,0.7845453023910522,2.6898655891418457,maac,0,Generator(PCG64)
297,0.8607412576675415,0.7894392013549805,2.583366870880127,dpg,0,Generator(PCG64)
297,0.8581293225288391,0.7829527854919434,2.632277488708496,maac,0,Generator(PCG64)
302,0.8481546640396118,0.774427056312561,2.6408498287200928,dpg,0,Generator(PCG64)
302,0.8471775054931641,0.7448307275772095,2.655421018600464,maac,0,Generator(PCG64)
307,0.8640642166137695,0.7862808108329773,2.586796283721924,dpg,0,Generator(PCG64)
307,0.8609010577201843,0.8043333888053894,2.605487108230591,maac,0,Generator(PCG64)
312,0.8561234474182129,0.788520872592926,2.596287488937378,dpg,0,Generator(PCG64)
312,0.8657594919204712,0.7952867150306702,2.5653693675994873,maac,0,Generator(PCG64)
317,0.8674521446228027,0.7934475541114807,2.5901477336883545,dpg,0,Generator(PCG64)
317,0.8620892763137817,0.7982370853424072,2.5951361656188965,maac,0,Generator(PCG64)
322,0.8592338562011719,0.7827063798904419,2.5692672729492188,dpg,0,Generator(PCG64)
